timestamp2001_ms+[TREMOR12_samples_2020_07_01_0727.csv]TREMOR12_samples_2020_07_01_072!$A$1:$A$41,roll,pitch,yaw,rotX,rotY,rotZ,accX,accY,accZ,gravX,gravY,gravZ
4.55616E+11,-0.919755461,2.85950129,0.333549747,1.785109162,-3.19865346,-0.809145987,-0.781147718,-0.249077857,0.047514159,-0.751612902,-0.327399194,-0.572614849
4.55616E+11,-0.95213511,2.865465991,0.351705796,1.419422269,-2.928821802,-1.198369861,-0.756284773,-0.298276812,0.165278882,-0.764787614,-0.344499677,-0.544444501
4.55616E+11,-0.975741709,2.866585031,0.367811328,0.849798143,-2.06692481,-1.265555024,-0.727681458,-0.331801713,0.244238362,-0.772730529,-0.35957402,-0.523062229
4.55616E+11,-0.983792332,2.861873623,0.379739666,0.098551549,-0.566873908,-1.220011473,-0.693964541,-0.36831972,0.321922421,-0.773290098,-0.370678693,-0.514412045
4.55616E+11,-0.972090136,2.849731611,0.386373764,-0.788533032,1.125109911,-1.169340134,-0.600553393,-0.312987357,0.378366917,-0.765169263,-0.376831979,-0.522028387
4.55616E+11,-0.944666967,2.830355642,0.388142748,-1.529060841,2.23107481,-1.177047372,-0.352634788,-0.198693722,0.336259872,-0.750026345,-0.378469974,-0.542421341
4.55616E+11,-0.911554608,2.807798768,0.38645735,-1.809399724,2.459103107,-1.084146976,0.024915949,-0.062055435,0.230445743,-0.732160807,-0.376909405,-0.567344546
4.55616E+11,-0.883411844,2.787441744,0.382869846,-1.622960925,1.848740578,-0.815027595,0.445752382,0.121875077,0.063963957,-0.71694684,-0.373584062,-0.588576376
4.55616E+11,-0.868692521,2.773944058,0.378728703,-1.074904084,0.645068169,-0.365872949,0.783126891,0.244632751,-0.094108887,-0.709381163,-0.369739562,-0.600059211
4.55616E+11,-0.869751687,2.768738505,0.374517693,-0.512688398,-0.582828224,0.13559337,0.942416251,0.306283891,-0.202244788,-0.71119982,-0.365823686,-0.600306451
4.55616E+11,-0.881933027,2.770447205,0.368437864,-0.202020317,-1.298084021,0.725820959,0.961007774,0.349416375,-0.242706969,-0.720163047,-0.360158563,-0.593001664
4.55616E+11,-0.90019545,2.778945053,0.358428045,0.060975049,-1.575465441,1.470622659,0.87243849,0.360995471,-0.258735329,-0.733659804,-0.3508026,-0.581962943
4.55616E+11,-0.922056067,2.795056908,0.344375538,0.430671841,-1.627543449,2.21018362,0.674696743,0.308952928,-0.271729499,-0.750059903,-0.337608933,-0.568709314
4.55616E+11,-0.943744802,2.816692745,0.328130015,0.743312776,-1.367703319,2.57768321,0.268281847,0.209999204,-0.242260084,-0.766557574,-0.322273374,-0.555454135
4.55616E+11,-0.960858498,2.839197785,0.313192884,0.904505372,-0.869037807,2.357023239,-0.261968702,0.057166979,-0.161392942,-0.779809892,-0.30809778,-0.544951677
4.55616E+11,-0.971456626,2.857456207,0.304175356,0.909449697,-0.389852494,1.463645935,-0.799430966,-0.128395736,-0.07234785,-0.787803531,-0.299506485,-0.538202047
4.55616E+11,-0.975629876,2.867322817,0.305031354,0.788305938,-0.057868619,0.113365553,-1.140452504,-0.305878103,0.017294452,-0.789830148,-0.300323069,-0.53476578
4.55616E+11,-0.976414544,2.868398712,0.314779224,0.572565854,-0.061884064,-0.993457496,-1.156869769,-0.411554337,0.057902239,-0.787786543,-0.309606552,-0.532481074
4.55616E+11,-0.97571614,2.863279373,0.32924074,0.353904039,-0.093982272,-1.589149475,-1.010366559,-0.39705804,0.093972683,-0.78362453,-0.323324651,-0.530465603
4.55616E+11,-0.972940798,2.854146247,0.345196958,0.122391142,0.012988986,-1.857691884,-0.802399218,-0.345501631,0.141803667,-0.777785718,-0.338382035,-0.529666841
4.55616E+11,-0.965769543,2.841349014,0.361197896,-0.159723148,0.386635602,-2.045817137,-0.610391319,-0.288984686,0.171136186,-0.7694152,-0.353395075,-0.532082856
4.55616E+11,-0.951724019,2.824349376,0.376917013,-0.473325849,0.926899195,-2.241827488,-0.381667912,-0.215577766,0.19851248,-0.757248104,-0.368055642,-0.53954643
4.55616E+11,-0.931708188,2.804426364,0.391395586,-0.67906791,1.334270716,-2.227556229,-0.059983261,-0.089758351,0.165188313,-0.741942406,-0.381478846,-0.551357746
4.55616E+11,-0.911347235,2.78619566,0.402432672,-0.650093555,1.2828058,-1.743114233,0.35446474,0.088541985,0.109969124,-0.72719115,-0.391657829,-0.563735008
4.55616E+11,-0.897894343,2.774757518,0.408413619,-0.371806562,0.72973305,-0.889766514,0.784500003,0.252973616,-0.016001146,-0.717697024,-0.397153914,-0.571996272
4.55616E+11,-0.894485803,2.772584494,0.408715567,-0.077823997,0.121909231,0.097064078,1.06046772,0.336914659,-0.077643879,-0.715649605,-0.397431016,-0.574364185
4.55616E+11,-0.89607964,2.77718805,0.402099826,-0.113924257,0.045132507,1.0031811,1.142597556,0.414682239,-0.069190249,-0.718601644,-0.391351551,-0.574852705
4.55616E+11,-0.899157092,2.786522363,0.38774005,-0.23546569,0.00523766,1.875281215,1.07395041,0.4852902,-0.129703656,-0.724692047,-0.378097206,-0.576076388
4.55616E+11,-0.908935454,2.803273877,0.368106858,0.135132045,-0.495704472,2.702612877,0.858304262,0.437501729,-0.14304626,-0.736005068,-0.359849751,-0.573414922
4.55616E+11,-0.927269371,2.829211805,0.346452819,0.770210683,-1.078494549,3.338492632,0.561778069,0.352197796,-0.110313296,-0.752451897,-0.339563519,-0.564369321
4.55616E+11,-0.95354834,2.861402062,0.323539989,1.207360625,-1.744363904,3.689246178,0.081849545,0.298439384,-0.05112103,-0.773164213,-0.317924857,-0.548762977
4.55616E+11,-0.985875746,2.894499192,0.302110775,1.421241045,-2.356373787,3.432320356,-0.492761701,0.096898228,0.082776181,-0.795995593,-0.297536045,-0.527127385
4.55616E+11,-1.020679403,2.921951024,0.287211444,1.384796977,-2.769823074,2.346512079,-0.93533951,-0.19238323,0.125639841,-0.817544401,-0.283279002,-0.501372278
4.55616E+11,-1.053427539,2.938867429,0.283384003,1.120954156,-2.747936726,0.742574215,-1.251799583,-0.360957682,0.132781163,-0.834458351,-0.279606283,-0.47486797
4.55616E+11,-1.0770273,2.944390892,0.290409378,0.682831347,-1.966607809,-0.678606987,-1.28388226,-0.446779281,0.236740872,-0.843681157,-0.286344498,-0.454102308
4.55616E+11,-1.087400931,2.940701511,0.302845397,0.125417039,-0.866816163,-1.395210624,-1.106562734,-0.444224834,0.26088199,-0.845127881,-0.298237324,-0.443636507
4.55616E+11,-1.084414124,2.930190804,0.314824364,-0.478473693,0.264480829,-1.534596562,-0.89677012,-0.372738838,0.232039258,-0.840580344,-0.309649467,-0.444456846
4.55616E+11,-1.067910298,2.914479935,0.323849748,-1.009350181,1.451732039,-1.490847468,-0.731393874,-0.304340065,0.248834074,-0.830648363,-0.318218529,-0.456902921
4.55616E+11,-1.039301671,2.894355639,0.330809412,-1.399608016,2.437089205,-1.5802356,-0.548902094,-0.246373594,0.245013118,-0.815309942,-0.324808657,-0.479342341
4.55616E+11,-1.00200466,2.870072873,0.337402005,-1.672245622,3.065392256,-1.829968452,-0.299465418,-0.166933879,0.223883346,-0.795047522,-0.331036687,-0.508246124
4.55616E+11,-0.959562452,2.841806261,0.344426914,-1.864083767,3.341139555,-2.139671326,0.055572446,-0.024449019,0.184476346,-0.770843446,-0.337657303,-0.540174007
4.55616E+11,-0.916467344,2.811180975,0.351362446,-1.905747771,3.20575738,-2.277843237,0.445388943,0.139114469,0.108201109,-0.744980037,-0.344177336,-0.571442664
4.55616E+11,-0.878143252,2.782349191,0.356747931,-1.714192748,2.662319899,-2.002538919,0.890184104,0.324845225,0.036164362,-0.721101463,-0.34922877,-0.598374426
4.55616E+11,-0.851179824,2.76106762,0.357928332,-1.338557124,1.692209482,-1.130062103,1.249013186,0.483269185,-0.076155625,-0.704396546,-0.350334615,-0.617325842
4.55616E+11,-0.837224111,2.750881889,0.352874776,-0.972919583,0.878209651,0.021520842,1.453031182,0.533707201,-0.147285387,-0.69701916,-0.34559688,-0.62827307
4.55616E+11,-0.83233074,2.751138543,0.341694946,-0.635262549,0.392912805,1.11028254,1.408252358,0.509431481,-0.148309335,-0.696750283,-0.335084528,-0.634237647
4.55616E+11,-0.836316634,2.763185035,0.325526388,-0.112075813,-0.119464397,2.246626377,1.20822227,0.547300875,-0.127249002,-0.703202188,-0.319807559,-0.635003805
4.55616E+11,-0.8470603,2.785672766,0.30466233,0.300011575,-0.462795854,3.190725565,1.005050898,0.505674779,-0.124348573,-0.714828789,-0.299971074,-0.6316939
4.55616E+11,-0.862863424,2.815171979,0.280783789,0.645558,-0.814870417,3.771225691,0.635962248,0.415765435,-0.08018712,-0.729956388,-0.277108818,-0.62479943
4.55616E+11,-0.883214392,2.84741116,0.256650948,0.879656732,-1.336660385,3.819101334,0.133487701,0.31649521,0.003347441,-0.747470856,-0.253842622,-0.613882124
4.55616E+11,-0.911565278,2.877761796,0.236232548,1.079817533,-2.395700455,3.241363525,-0.353835374,0.174486428,-0.057212211,-0.768509626,-0.234041482,-0.595497727
4.55616E+11,-0.951969431,2.903420795,0.226254792,1.542896867,-3.810227394,1.912889242,-0.748864412,-0.017354611,-0.20113799,-0.793799162,-0.224329352,-0.565295696
4.55616E+11,-1.004340567,2.924923564,0.232601348,2.272982597,-5.032141209,0.221425965,-0.938772619,-0.228505298,-0.236718178,-0.821084559,-0.230509594,-0.522192955
4.55616E+11,-1.066532486,2.945145173,0.253827538,2.906604052,-5.923964977,-1.124031305,-0.991924286,-0.283084273,-0.225113079,-0.847476959,-0.251110673,-0.467681706
4.55616E+11,-1.133463088,2.966216016,0.283286505,3.188293695,-6.127471924,-1.843271494,-0.950016141,-0.286496848,-0.141314045,-0.86977756,-0.279512674,-0.406644344
4.55616E+11,-1.195847558,2.987944034,0.313769405,3.044353962,-5.3233428,-1.979731798,-0.842932105,-0.316613197,0.002504177,-0.885095239,-0.308646202,-0.348344624
4.55616E+11,-1.242440488,3.006940071,0.33977311,2.377087593,-3.557080984,-1.752785206,-0.811261594,-0.352533102,0.195835322,-0.892458498,-0.333273172,-0.304050654
4.55616E+11,-1.263929426,3.016995578,0.359292312,1.174498677,-1.187651992,-1.504852176,-0.820660233,-0.365871698,0.364571869,-0.892413497,-0.351611823,-0.28278476
4.55616E+11,-1.25580658,3.012915578,0.373306294,-0.315583676,1.260209084,-1.450539589,-0.773147702,-0.389149219,0.544115067,-0.885314822,-0.364695996,-0.288469285
4.55616E+11,-1.22136469,2.993633363,0.383562909,-1.677971959,3.150202513,-1.602936149,-0.617412686,-0.356424987,0.623059213,-0.87129581,-0.374226868,-0.317486733
4.55616E+11,-1.169570078,2.962369118,0.391550469,-2.598363161,4.209290028,-1.875662446,-0.356470525,-0.27201876,0.60929656,-0.850911677,-0.381621987,-0.360990256
4.55616E+11,-1.109183447,2.923746831,0.397663939,-3.078706741,4.621754169,-2.085765362,-0.027480392,-0.118975215,0.504037023,-0.825470686,-0.387265623,-0.410637945
4.55616E+11,-1.046418786,2.88187846,0.400362975,-3.317927599,4.612963676,-2.028537035,0.390656263,0.088162675,0.368063182,-0.797180951,-0.389752626,-0.46108076
4.55616E+11,-0.990481123,2.841367848,0.397669274,-3.274473667,3.705539942,-1.593827605,0.897724628,0.345339388,0.199548572,-0.771030903,-0.38727054,-0.505502582
4.55616E+11,-0.95634324,2.810713305,0.390108295,-2.532291889,1.696589231,-0.738424659,1.396766782,0.524911404,-0.146200404,-0.755699277,-0.380288571,-0.533197165
4.55616E+11,-0.950981073,2.797103174,0.38124522,-1.158696294,-0.517774224,0.232155025,1.653141499,0.565649569,-0.422476232,-0.755543292,-0.372076571,-0.539178431
4.55616E+11,-0.974854187,2.804557728,0.373959228,0.607644081,-2.639835835,1.263256907,1.580358386,0.566628337,-0.541681349,-0.770421863,-0.365303874,-0.522497118
4.55616E+11,-1.023382271,2.832248557,0.366569262,2.114064455,-4.183938026,2.229314327,1.342279553,0.618638098,-0.568313062,-0.797144055,-0.358414739,-0.485901445
4.55616E+11,-1.086059372,2.873343113,0.357625419,3.118839502,-4.956297874,2.789002419,0.999898553,0.503447473,-0.483504504,-0.82881701,-0.350050867,-0.436493665
4.55616E+11,-1.153144964,2.920559782,0.346532279,3.585086107,-5.072748661,2.935303926,0.469634116,0.42977193,-0.223888949,-0.859709799,-0.339638263,-0.381503493
4.55616E+11,-1.217532713,2.965917861,0.334387656,3.434791803,-4.851188183,2.590448141,-0.132487908,0.224965096,0.018754974,-0.886280417,-0.328190804,-0.326799423
4.55616E+11,-1.275924854,3.002460804,0.324846857,2.787222385,-4.574793816,1.779491663,-0.574175835,-0.01417985,0.195095226,-0.906796455,-0.31916365,-0.275417507
4.55616E+11,-1.32642076,3.02791381,0.321084771,2.041068316,-4.11035347,0.73352313,-1.210845351,-0.348466426,0.504624963,-0.920700669,-0.315596074,-0.229585275
4.55616E+11,-1.367843302,3.043879423,0.325696678,1.428030014,-3.454763412,-0.388070077,-1.212367654,-0.498375207,0.537798345,-0.927982688,-0.319968909,-0.190966085
4.55616E+11,-1.398640825,3.052375599,0.337897364,0.877187908,-2.571982384,-1.232062817,-1.105007887,-0.508080244,0.548353672,-0.929507434,-0.331504077,-0.161619648
4.55616E+11,-1.41877678,3.054469241,0.354247393,0.315610021,-1.749495625,-1.670427442,-0.926241338,-0.43097797,0.543307424,-0.927091181,-0.346884578,-0.142031789
4.55616E+11,-1.430165228,3.05055978,0.372605984,-0.230592668,-1.133447528,-1.927907109,-0.722298503,-0.388946891,0.583064556,-0.922186971,-0.364043832,-0.130549937
4.55616E+11,-1.43459164,3.040677772,0.392483347,-0.766285658,-0.732801557,-2.146357536,-0.542358875,-0.32709536,0.581956387,-0.915404797,-0.382484108,-0.125459209
4.55616E+11,-1.436926561,3.025251897,0.414424172,-1.209739447,-0.948110521,-2.452819824,-0.3658517,-0.208848312,0.511560857,-0.907158554,-0.402662903,-0.122171797
4.55616E+11,-1.444593832,3.005733897,0.440720399,-1.470932603,-1.811459661,-2.97440362,-0.144496486,-0.129057661,0.417825997,-0.897251546,-0.426591128,-0.113840409
4.55616E+11,-1.459662963,2.983958058,0.471862548,-1.601979375,-2.646668434,-3.412145853,0.07866405,-0.05180157,0.304794341,-0.885228395,-0.454546094,-0.09878543
4.55616E+11,-1.477325616,2.960007294,0.504123734,-1.844618201,-2.922048807,-3.375440836,0.290767014,0.10602621,0.151547879,-0.871775925,-0.483040363,-0.081723653
4.55616E+11,-1.492027782,2.93295984,0.531877911,-2.187506676,-2.735009193,-2.785075903,0.475471139,0.292873561,-0.033715002,-0.859183908,-0.507152736,-0.06781698
4.55616E+11,-1.497836074,2.90250901,0.550122528,-2.55825901,-1.878593087,-1.716557026,0.643558025,0.367441952,-0.172188655,-0.850192547,-0.522791684,-0.062140565
4.55616E+11,-1.487311828,2.868365352,0.554488131,-2.962805986,-0.333025128,-0.289418876,0.76865685,0.461902469,-0.260801941,-0.847209096,-0.526508212,-0.070893601
4.55616E+11,-1.46007883,2.83240349,0.543106351,-3.197787285,1.212044835,1.206602812,0.83464551,0.518735707,-0.428524524,-0.850865602,-0.516797841,-0.094592541
4.55616E+11,-1.423565051,2.800996027,0.517751479,-2.891494036,2.288070202,2.452903032,0.831502855,0.453362644,-0.552184403,-0.85953325,-0.494927585,-0.127472594
4.55616E+11,-1.387608627,2.781539263,0.483356295,-1.996085167,2.724784613,3.303701162,0.754200339,0.372346371,-0.637211621,-0.8706249,-0.464753598,-0.161296055
4.55616E+11,-1.359194248,2.777736679,0.444107561,-0.791097283,2.618798256,3.92804122,0.628657639,0.340922326,-0.729002595,-0.882853806,-0.429652184,-0.189652786
4.55616E+11,-1.337723219,2.789532972,0.402357033,0.415937245,2.673793554,4.422796726,0.379422456,0.302782089,-0.65152061,-0.895261049,-0.391588241,-0.212523594
4.55616E+11,-1.317245629,2.812779261,0.359922141,1.253763795,2.973595619,4.672442913,0.081919327,0.290967852,-0.497331679,-0.906000733,-0.352201372,-0.234769776
4.55616E+11,-1.2981785,2.842138467,0.321744297,1.811279058,2.790661097,4.232974052,-0.453339428,0.289106965,-0.342158377,-0.913649678,-0.316221833,-0.255436838
4.55616E+11,-1.286589214,2.873010124,0.29704699,2.243441105,1.800302505,2.750738859,-0.91149956,0.112384692,-0.177348599,-0.917846143,-0.292697817,-0.268116504
4.55616E+11,-1.289185687,2.89943516,0.292564855,2.267581701,-0.001192229,0.566862285,-1.085306287,-0.170621112,0.002819199,-0.919790208,-0.288409024,-0.266094357
4.55616E+11,-1.313018876,2.915953958,0.309091365,1.840411067,-2.569541693,-1.732950926,-1.126167059,-0.246801689,0.12717405,-0.921135128,-0.304193199,-0.242850929
4.55616E+11,-1.360035632,2.924018102,0.34337846,1.453201294,-4.997181416,-3.559601545,-0.960942686,-0.258880287,0.242157072,-0.92078644,-0.33667025,-0.196991056
4.55616E+11,-1.42340014,2.929938625,0.388010784,1.325322747,-6.417873859,-4.457545757,-0.689689755,-0.289681971,0.288274258,-0.915626407,-0.378347814,-0.135945767
4.55616E+11,-1.496342329,2.93927489,0.435819793,1.407283187,-7.014128208,-4.685351372,-0.514505267,-0.199886084,0.242877573,-0.904012799,-0.422153711,-0.067432016
4.55616E+11,-1.572594212,2.953747773,0.483476233,1.474906087,-6.913227081,-4.718914986,-0.355293989,-0.184874713,0.254923671,-0.885382891,-0.464859784,0.001591818
4.55616E+11,-1.646023543,2.97125503,0.529670464,1.275164723,-6.30280304,-4.632724762,-0.194154575,-0.203918487,0.293082774,-0.860532939,-0.505248964,0.064857885
4.55616E+11,-1.708091213,2.985632771,0.571590885,0.553644538,-5.117669106,-4.14035368,-0.022601059,-0.187972143,0.321705103,-0.833127081,-0.540970743,0.115108259
4.55616E+11,-1.747843805,2.988072321,0.606287676,-0.67341578,-3.363983393,-3.186349869,0.161950469,-0.056140583,0.287655085,-0.808923125,-0.569820702,0.144733235
4.55616E+11,-1.755497019,2.971954808,0.631220937,-2.097421885,-1.127425671,-1.860919595,0.367825568,0.067105353,0.238851562,-0.7935763,-0.590130866,0.148263916
4.55616E+11,-1.728501784,2.93601443,0.643887587,-3.355679989,1.094040871,-0.380133629,0.55020386,0.217054129,0.151036233,-0.789843142,-0.600309134,0.125605613
4.55616E+11,-1.674332722,2.885581877,0.642274118,-4.134344101,2.752408266,1.027420521,0.707458317,0.322269291,0.000632048,-0.796447575,-0.599017978,0.082757235
4.55616E+11,-1.60783016,2.831061959,0.626069315,-4.253201485,3.557658672,2.206358194,0.80842334,0.389476687,-0.197559789,-0.809781373,-0.585964084,0.030003026
4.55616E+11,-1.543574368,2.783209402,0.597006977,-3.736304522,3.671090841,3.141322136,0.818078995,0.388875633,-0.426006466,-0.826715469,-0.562169671,-0.022510376
4.55616E+11,-1.489482366,2.749863453,0.558198066,-2.727514982,3.545010805,3.912425041,0.771036923,0.324672073,-0.639570177,-0.845408261,-0.529658616,-0.068895407
4.55616E+11,-1.445533418,2.733572021,0.511791258,-1.589621544,3.597476006,4.652761459,0.681947231,0.349023223,-0.795003235,-0.865037441,-0.489739776,-0.108927421
4.55616E+11,-1.407472207,2.733102098,0.460710291,-0.500205994,3.790239811,5.137821674,0.507443368,0.422245592,-0.846388996,-0.883816659,-0.444584459,-0.145645916
4.55616E+11,-1.382705886,2.748768165,0.412382287,0.944536686,2.798486948,4.892531872,0.31607163,0.52850908,-0.95155549,-0.900010228,-0.400793046,-0.171308279
4.55616E+11,-1.379965142,2.782494288,0.37549348,2.851423264,1.143831611,3.931027412,0.027024888,0.470384628,-1.116341114,-0.913438439,-0.366731673,-0.176459774
4.55616E+11,-1.398532158,2.83201267,0.355459339,4.576866627,-0.514133871,2.387511492,-0.379428387,0.390196323,-0.925544858,-0.923611164,-0.34802103,-0.160697833
4.55616E+11,-1.438042543,2.890728382,0.353816497,5.625799179,-2.402733326,0.540353417,-0.612249851,0.309538901,-0.708201766,-0.929803371,-0.346480429,-0.124165185
4.55616E+11,-1.497229037,2.952963215,0.367139343,5.963923931,-4.114801407,-1.110145688,-0.709959447,0.139403433,-0.448838085,-0.930833399,-0.35894689,-0.068602696
4.55616E+11,-1.568173783,3.013853175,0.39025622,5.600464821,-5.006258488,-2.379251003,-0.788097441,0.00092404,-0.06854327,-0.924808443,-0.380425394,-0.002425356
4.55616E+11,-1.641174494,3.068993278,0.418610402,4.726581097,-5.122049809,-3.164930344,-0.756453753,-0.103259131,0.300909817,-0.911392927,-0.40649122,0.064248271
4.55616E+11,-1.710965204,3.116092382,0.449347777,3.645734787,-4.95040226,-3.591368914,-0.494593263,-0.234246731,0.815763235,-0.891896605,-0.434378147,0.125841379
4.55616E+11,-1.777541134,-3.128456864,0.481703325,2.582298994,-4.94054842,-3.823193312,-0.269673973,-0.254529864,0.910597801,-0.867334664,-0.46328935,0.181916267
4.55616E+11,-1.844727692,-3.097027927,0.515312143,1.654920101,-5.333536625,-3.938951254,-0.051601827,-0.29707998,0.983254671,-0.837695658,-0.492806494,0.235388502
4.55616E+11,-1.915049454,-3.071742345,0.550254514,0.801804304,-5.879077435,-3.992573261,0.124355465,-0.285186023,0.990292609,-0.802379787,-0.522904217,0.287676752
4.55616E+11,-1.987423201,-3.052358741,0.586324822,-0.027860662,-6.272325039,-3.920826912,0.234153375,-0.217463791,0.856224835,-0.761726022,-0.553303421,0.337088734
4.55616E+11,-2.057923794,-3.039582649,0.622517136,-0.835440338,-6.292083263,-3.618754625,0.329684943,-0.115572214,0.690839112,-0.717914283,-0.583081961,0.380282074
4.55616E+11,-2.119079125,-3.035462749,0.65797973,-1.681548715,-5.663493633,-3.095555067,0.344318926,-0.027320117,0.461723745,-0.675251544,-0.611519575,0.412406504
4.55616E+11,-2.160426544,-3.04314575,0.692206677,-2.576500654,-4.177400112,-2.351831436,0.304262757,0.022728488,0.248517856,-0.639849305,-0.638237536,0.428072125
4.55616E+11,-2.167732563,-3.067826451,0.723897138,-3.585379601,-1.649882913,-1.278070807,0.269729853,0.149568453,0.127921522,-0.619659662,-0.662309527,0.421150744
4.55616E+11,-2.12989242,-3.115971558,0.750156659,-4.696335793,1.267115355,0.123394772,0.394906908,0.328985423,-0.084136561,-0.62018764,-0.681753397,0.388045877
4.55616E+11,-2.046106384,3.093691371,0.765313133,-5.582023144,3.975040913,1.745718479,0.610859931,0.377790928,-0.283766121,-0.641224921,-0.692762852,0.33001551
4.55616E+11,-1.926490167,3.002536587,0.761544489,-5.91518116,6.125732899,3.421551704,0.743209779,0.455253124,-0.40797624,-0.678466737,-0.690040112,0.252046674
4.55616E+11,-1.793555436,2.909822807,0.734384382,-5.631122589,7.149341583,4.889983654,0.801693082,0.49021396,-0.613699734,-0.723903775,-0.670130372,0.163977459
4.55616E+11,-1.669688385,2.832325999,0.685835319,-4.783829212,7.33505249,5.971052647,0.730207443,0.470432103,-0.780706823,-0.770109177,-0.633319676,0.076406926
4.55616E+11,-1.564026804,2.778963631,0.622866639,-3.652291536,7.274691105,6.630663395,0.580150485,0.48328346,-0.881678283,-0.81219089,-0.583365858,-0.005498229
4.55616E+11,-1.476882886,2.750139823,0.552128477,-2.44254303,7.033119202,7.024952412,0.378221571,0.529810667,-0.99683404,-0.847658217,-0.524500608,-0.07984136
4.55616E+11,-1.405279612,2.744301224,0.479990648,-1.093842268,6.801348209,7.080627441,0.125731423,0.501962543,-0.962193608,-0.874876916,-0.461770892,-0.146143779
4.55616E+11,-1.346366543,2.75847973,0.412092307,0.280886948,6.345665932,6.832844734,-0.110371917,0.504668593,-0.897566557,-0.893305421,-0.400527358,-0.203919619
4.55616E+11,-1.300117464,2.788925087,0.353146767,1.625409007,5.540478706,6.224525928,-0.396075845,0.487407863,-0.816574097,-0.904125571,-0.345852077,-0.25088501
4.55616E+11,-1.265386235,2.830621065,0.30844307,2.77771616,4.544219971,5.096671104,-0.635871172,0.387788802,-0.594624519,-0.90871501,-0.303575546,-0.286494225
4.55616E+11,-1.244295915,2.877257905,0.281082189,3.558552027,3.052247286,3.59152174,-0.83144021,0.248327538,-0.389473081,-0.909999609,-0.277395517,-0.308143497
4.55616E+11,-1.239730166,2.922400256,0.27223704,3.864434242,1.208959579,1.770805717,-0.97624743,0.031795695,-0.117919341,-0.910868049,-0.268886775,-0.3130804
4.55616E+11,-1.254259303,2.960070537,0.2813196,3.629195213,-1.026647449,-0.198737726,-1.008760452,-0.148539111,0.186950088,-0.91296196,-0.277623624,-0.299041152
4.55616E+11,-1.292725531,2.98713006,0.306724377,3.066900969,-3.759749889,-2.139208794,-0.948557556,-0.237430155,0.372620881,-0.916707337,-0.301937521,-0.261689484
4.55616E+11,-1.356373156,3.005755302,0.346406363,2.569468498,-6.408975601,-3.794185877,-0.75241977,-0.295215279,0.510279119,-0.919058502,-0.339519829,-0.200144246
4.55616E+11,-1.44425211,3.023342313,0.396738604,2.470104933,-8.680901527,-4.930754662,-0.512844205,-0.280961335,0.512216747,-0.914951205,-0.386412323,-0.116403788
4.55616E+11,-1.554279698,3.047153227,0.453889945,2.613054276,-10.40745831,-5.726084709,-0.309214264,-0.226055339,0.485165268,-0.898625731,-0.43846491,-0.014843618
4.55616E+11,-1.683669147,3.081285372,0.514535785,2.759188414,-11.59841633,-6.348084927,-0.143135861,-0.160716504,0.444339246,-0.86498183,-0.492130786,0.098049685
4.55616E+11,-1.829047467,3.128130295,0.575301818,2.824177027,-12.21245956,-6.81263876,-0.00857409,-0.080805138,0.39569062,-0.811204374,-0.544088066,0.214279458
4.55616E+11,-1.986409467,-3.095241867,0.631940099,2.743914366,-12.3193779,-6.990265369,0.12161503,0.002835936,0.316950947,-0.738192201,-0.590711296,0.325779766
4.55616E+11,-2.148256605,-3.026286954,0.679531534,2.449685574,-11.77419472,-6.662502766,0.225879878,0.047724955,0.183442026,-0.651737392,-0.628428698,0.424635977
4.55616E+11,-2.299796549,-2.958057057,0.714464486,1.866995811,-10.35350323,-5.651650906,0.303858578,0.103394113,0.083511211,-0.563441098,-0.655212939,0.503219724
4.55616E+11,-2.421170419,-2.904945757,0.737682648,0.870630205,-7.915395737,-3.996201754,0.318765134,0.114652447,-0.02108736,-0.488198727,-0.672574818,0.556152046
4.55616E+11,-2.488585569,-2.882066568,0.754756618,-0.676036835,-4.179090023,-1.796915889,0.3321549,0.064933181,-0.087373987,-0.442582756,-0.685111403,0.578569651
4.55616E+11,-2.484890633,-2.900348422,0.77140788,-2.610200644,0.199670747,0.659680486,0.438912243,0.1923998,-0.154058293,-0.43769154,-0.697145283,0.567815602
4.55616E+11,-2.411831319,-2.960208331,0.785090332,-4.077700615,3.954516888,2.96111393,0.601801157,0.355036676,-0.297029018,-0.471567363,-0.706889093,0.527192593
4.55616E+11,-2.292187083,-3.048100191,0.785582871,-4.483093739,6.210556507,4.752051353,0.686682642,0.379554868,-0.45113039,-0.530859888,-0.707237363,0.466907978
4.55616E+11,-2.154854833,3.139688877,0.765757827,-4.064882755,7.239010811,5.993919849,0.665036917,0.36501953,-0.623305798,-0.60136199,-0.693083465,0.397490978
4.55616E+11,-2.020220007,3.053573688,0.724831096,-3.269402027,7.696909428,6.890804768,0.594102859,0.404387802,-0.783315718,-0.674272537,-0.663008988,0.325231612
4.55616E+11,-1.899069813,2.987064124,0.666185812,-2.221966028,7.861279488,7.4870224,0.454148263,0.468577772,-0.937097371,-0.744202554,-0.617991805,0.253473103
4.55616E+11,-1.797629259,2.946567244,0.596253898,-0.87723583,7.653127193,7.624786854,0.19257082,0.459206015,-0.971624076,-0.806248784,-0.561546743,0.186086357
4.55616E+11,-1.716725457,2.932692857,0.523535981,0.532891154,7.241651535,7.234877586,-0.087301157,0.393759698,-0.991703272,-0.856851697,-0.499945611,0.125934839
